Country Name,Country Code,Year,Population
Latin America & the Caribbean (IDA & IBRD countries),TLA,2016,609017063.0
Timor-Leste,TLS,2016,1228312.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2016,641470827.0
Tonga,TON,2016,105524.0
South Asia (IDA & IBRD),TSA,2016,1555111864.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,2016,1052824144.0
Trinidad and Tobago,TTO,2016,1353895.0
Tunisia,TUN,2016,11528674.0
Turkiye,TUR,2016,79277962.0
Tuvalu,TUV,2016,10930.0
Tanzania,TZA,2016,53824013.0
Uganda,UGA,2016,38799152.0
Ukraine,UKR,2016,45616832.0
Upper middle income,UMC,2016,2709558794.0
Uruguay,URY,2016,3379283.0
United States,USA,2016,324353340.0
Uzbekistan,UZB,2016,31284568.0
St. Vincent and the Grenadines,VCT,2016,106349.0
"Venezuela, RB",VEN,2016,30765720.0
British Virgin Islands,VGB,2016,33878.0
Virgin Islands (U.S.),VIR,2016,107516.0
Viet Nam,VNM,2016,94000117.0
Vanuatu,VUT,2016,272087.0
World,WLD,2016,7529066617.0
Samoa,WSM,2016,203499.0
Kosovo,XKX,2016,1777568.0
"Yemen, Rep.",YEM,2016,32109010.0
South Africa,ZAF,2016,57259551.0
Zambia,ZMB,2016,16914423.0
Zimbabwe,ZWE,2016,14600294.0
Aruba,ABW,2017,108735.0
Africa Eastern and Southern,AFE,2017,640058741.0
Afghanistan,AFG,2017,35688935.0
Africa Western and Central,AFW,2017,440882906.0
Angola,AGO,2017,30234839.0
Albania,ALB,2017,2873457.0
Andorra,AND,2017,73763.0
Arab World,ARB,2017,428315886.0
United Arab Emirates,ARE,2017,9223225.0
Argentina,ARG,2017,44288894.0
Armenia,ARM,2017,2979400.0
American Samoa,ASM,2017,51586.0
Antigua and Barbuda,ATG,2017,90468.0
Australia,AUS,2017,24592588.0
Austria,AUT,2017,8797566.0
Azerbaijan,AZE,2017,9854033.0
Burundi,BDI,2017,11506762.0
Belgium,BEL,2017,11375158.0
Benin,BEN,2017,12039780.0
Burkina Faso,BFA,2017,19894407.0
Bangladesh,BGD,2017,162186147.0
Bulgaria,BGR,2017,6803468.0
Bahrain,BHR,2017,1501116.0
"Bahamas, The",BHS,2017,390485.0
Bosnia and Herzegovina,BIH,2017,3428682.0
Belarus,BLR,2017,9458989.0
Belize,BLZ,2017,373202.0
Bermuda,BMU,2017,63578.0
Bolivia,BOL,2017,11344587.0
Brazil,BRA,2017,204703445.0
Barbados,BRB,2017,280171.0
Brunei Darussalam,BRN,2017,432772.0
Bhutan,BTN,2017,754335.0
Botswana,BWA,2017,2266747.0
Central African Republic,CAF,2017,4793511.0
Canada,CAN,2017,36545075.0
Central Europe and the Baltics,CEB,2017,102337501.0
Switzerland,CHE,2017,8451840.0
Channel Islands,CHI,2017,164319.0
Chile,CHL,2017,18558868.0
China,CHN,2017,1396215000.0
Cote d'Ivoire,CIV,2017,26733372.0
Cameroon,CMR,2017,24128601.0
"Congo, Dem. Rep.",COD,2017,87083398.0
"Congo, Rep.",COG,2017,5351011.0
Colombia,COL,2017,48131078.0
Comoros,COM,2017,756669.0
Cabo Verde,CPV,2017,512893.0
Costa Rica,CRI,2017,4913177.0
Caribbean small states,CSS,2017,4366140.0
Cuba,CUB,2017,11247829.0
Curacao,CUW,2017,160175.0
Cayman Islands,CYM,2017,64535.0
Cyprus,CYP,2017,1254275.0
Czechia,CZE,2017,10594438.0
Germany,DEU,2017,82657002.0
Djibouti,DJI,2017,1054841.0
Dominica,DMA,2017,68496.0
Denmark,DNK,2017,5764980.0
Dominican Republic,DOM,2017,10666843.0
Algeria,DZA,2017,41689299.0
East Asia & Pacific (excluding high income),EAP,2017,2087238522.0
Early-demographic dividend,EAR,2017,3274060446.0
East Asia & Pacific,EAS,2017,2333475520.0
Europe & Central Asia (excluding high income),ECA,2017,244533821.0
Europe & Central Asia,ECS,2017,915290996.0
Ecuador,ECU,2017,16759519.0
"Egypt, Arab Rep.",EGY,2017,103696057.0
Euro area,EMU,2017,344810179.0
Eritrea,ERI,2017,3150347.0
Spain,ESP,2017,46571232.0
Estonia,EST,2017,1317384.0
Ethiopia,ETH,2017,109666481.0
European Union,EUU,2017,445321060.0
Fragile and conflict affected situations,FCS,2017,933013886.0
Finland,FIN,2017,5508214.0
Fiji,FJI,2017,918759.0
France,FRA,2017,66918020.0
Faroe Islands,FRO,2017,50180.0
"Micronesia, Fed. Sts.",FSM,2017,109481.0
Gabon,GAB,2017,2156900.0
United Kingdom,GBR,2017,65966000.0
Georgia,GEO,2017,3728004.0
Ghana,GHA,2017,30008354.0
Gibraltar,GIB,2017,34245.0
Guinea,GIN,2017,12385659.0
"Gambia, The",GMB,2017,2342189.0
Guinea-Bissau,GNB,2017,1877072.0
Equatorial Guinea,GNQ,2017,1562396.0
Greece,GRC,2017,10754679.0
Grenada,GRD,2017,115438.0
Greenland,GRL,2017,56172.0
Guatemala,GTM,2017,16567357.0
Guam,GUM,2017,163490.0
Guyana,GUY,2017,768479.0
High income,HIC,2017,1380319892.0
"Hong Kong SAR, China",HKG,2017,7393200.0
Honduras,HND,2017,9588137.0
Heavily indebted poor countries (HIPC),HPC,2017,779389964.0
Croatia,HRV,2017,4041407.0
Haiti,HTI,2017,10817754.0
Hungary,HUN,2017,9726756.0
IBRD only,IBD,2017,4765998583.0
IDA & IBRD total,IBT,2017,6440236993.0
IDA total,IDA,2017,1674238410.0
IDA blend,IDB,2017,590024074.0
Indonesia,IDN,2017,267346658.0
IDA only,IDX,2017,1084214336.0
Isle of Man,IMN,2017,83609.0
India,IND,2017,1359657400.0
Ireland,IRL,2017,4827445.0
"Iran, Islamic Rep.",IRN,2017,85026754.0
Iraq,IRQ,2017,39337353.0
Iceland,ISL,2017,343400.0
Israel,ISR,2017,8713300.0
Italy,ITA,2017,60002252.0
Jamaica,JAM,2017,2815764.0
Jordan,JOR,2017,10234226.0
Japan,JPN,2017,126972000.0
Kazakhstan,KAZ,2017,18651931.0
Kenya,KEN,2017,49197766.0
Kyrgyz Republic,KGZ,2017,6306696.0
Cambodia,KHM,2017,16073372.0
Kiribati,KIR,2017,120275.0
St. Kitts and Nevis,KNA,2017,47050.0
"Korea, Rep.",KOR,2017,51361911.0
Kuwait,KWT,2017,4154812.0
Latin America & Caribbean (excluding high income),LAC,2017,561957179.0
Lao PDR,LAO,2017,7018147.0
Lebanon,LBN,2017,6160128.0
Liberia,LBR,2017,4848925.0
Libya,LBY,2017,6738770.0
St. Lucia,LCA,2017,176342.0
Latin America & Caribbean,LCN,2017,630414986.0
Least developed countries: UN classification,LDC,2017,1008993468.0
Low income,LIC,2017,514890519.0
Liechtenstein,LIE,2017,37962.0
Sri Lanka,LKA,2017,21453000.0
Lower middle income,LMC,2017,2847931114.0
Low & middle income,LMY,2017,6094196886.0
Lesotho,LSO,2017,2157110.0
Late-demographic dividend,LTE,2017,2286095306.0
Lithuania,LTU,2017,2842639.0
Luxembourg,LUX,2017,596336.0
Latvia,LVA,2017,1942248.0
"Macao SAR, China",MAC,2017,648400.0
St. Martin (French part),MAF,2017,36837.0
Morocco,MAR,2017,35446392.0
Monaco,MCO,2017,37678.0
Moldova,MDA,2017,2755189.0
Madagascar,MDG,2017,26788375.0
Maldives,MDV,2017,458287.0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2017,718887744.0
Mexico,MEX,2017,123400057.0
Marshall Islands,MHL,2017,46529.0
Middle income,MIC,2017,5579306367.0
North Macedonia,MKD,2017,1898657.0
Mali,MLI,2017,19813011.0
Malta,MLT,2017,467106.0
Myanmar,MMR,2017,51894938.0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2017,656767614.0
Montenegro,MNE,2017,625982.0
Mongolia,MNG,2017,3148917.0
Northern Mariana Islands,MNP,2017,49959.0
Mozambique,MOZ,2017,28166393.0
Mauritania,MRT,2017,4210600.0
Mauritius,MUS,2017,1264887.0
Malawi,MWI,2017,18039715.0
Malaysia,MYS,2017,32355644.0
North America,NAC,2017,363217262.0
Namibia,NAM,2017,2506853.0
New Caledonia,NCL,2017,283546.0
Niger,NER,2017,21435446.0
Nigeria,NGA,2017,200254579.0
Nicaragua,NIC,2017,6316231.0
Netherlands,NLD,2017,17131296.0
Norway,NOR,2017,5276968.0
Nepal,NPL,2017,28011258.0
Nauru,NRU,2017,11324.0
New Zealand,NZL,2017,4813600.0
OECD members,OED,2017,1348127258.0
Oman,OMN,2017,4537396.0
Other small states,OSS,2017,11989367.0
Pakistan,PAK,2017,223273967.0
Panama,PAN,2017,4098707.0
Peru,PER,2017,31324637.0
Philippines,PHL,2017,108119693.0
Palau,PLW,2017,17812.0
Papua New Guinea,PNG,2017,9178714.0
Poland,POL,2017,37974826.0
Pre-demographic dividend,PRE,2017,920568701.0
Puerto Rico (US),PRI,2017,3410837.0
"Korea, Dem. People's Rep.",PRK,2017,25817709.0
Portugal,PRT,2017,10300300.0
Paraguay,PRY,2017,6338660.0
West Bank and Gaza,PSE,2017,4454805.0
Pacific island small states,PSS,2017,2509999.0
Post-demographic dividend,PST,2017,1107161559.0
French Polynesia,PYF,2017,280087.0
Qatar,QAT,2017,2545820.0
Romania,ROU,2017,19588715.0
Russian Federation,RUS,2017,145293260.0
Rwanda,RWA,2017,12202060.0
South Asia,SAS,2017,1572520427.0
Saudi Arabia,SAU,2017,30977355.0
Sudan,SDN,2017,42714306.0
Senegal,SEN,2017,15475002.0
Singapore,SGP,2017,5612253.0
Solomon Islands,SLB,2017,685672.0
Sierra Leone,SLE,2017,7379299.0
El Salvador,SLV,2017,6213533.0
San Marino,SMR,2017,33825.0
Somalia,SOM,2017,14916629.0
Serbia,SRB,2017,7020858.0
Sub-Saharan Africa (excluding high income),SSA,2017,971179323.0
South Sudan,SSD,2017,10259154.0
Sub-Saharan Africa,SSF,2017,1080941647.0
Small states,SST,2017,18865506.0
Sao Tome and Principe,STP,2017,206970.0
Suriname,SUR,2017,593713.0
Slovak Republic,SVK,2017,5439232.0
Slovenia,SVN,2017,2066388.0
Sweden,SWE,2017,10057698.0
Eswatini,SWZ,2017,1158195.0
Sint Maarten (Dutch part),SXM,2017,38996.0
Seychelles,SYC,2017,95843.0
Syrian Arab Republic,SYR,2017,19224668.0
Turks and Caicos Islands,TCA,2017,39913.0
Chad,TCD,2017,15622759.0
East Asia & Pacific (IDA & IBRD countries),TEA,2017,2061449949.0
Europe & Central Asia (IDA & IBRD countries),TEC,2017,458235497.0
Togo,TGO,2017,8057140.0
Thailand,THA,2017,71160187.0
Tajikistan,TJK,2017,9085946.0
Turkmenistan,TKM,2017,6507061.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,2017,614776664.0
Timor-Leste,TLS,2017,1251703.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2017,652312809.0
Tonga,TON,2017,105356.0
South Asia (IDA & IBRD),TSA,2017,1572520427.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,2017,1080941647.0
Trinidad and Tobago,TTO,2017,1356633.0
Tunisia,TUN,2017,11650498.0
Turkiye,TUR,2017,80312698.0
Tuvalu,TUV,2017,10869.0
Tanzania,TZA,2017,55652890.0
Uganda,UGA,2017,40177388.0
Ukraine,UKR,2017,45436041.0
Upper middle income,UMC,2017,2731375253.0
Uruguay,URY,2017,3388438.0
United States,USA,2017,326608609.0
Uzbekistan,UZB,2017,31819178.0
St. Vincent and the Grenadines,VCT,2017,105663.0
"Venezuela, RB",VEN,2017,30565323.0
British Virgin Islands,VGB,2017,32699.0
Virgin Islands (U.S.),VIR,2017,107281.0
Viet Nam,VNM,2017,95176977.0
Vanuatu,VUT,2017,278507.0
World,WLD,2017,7614748582.0
Samoa,WSM,2017,205415.0
Kosovo,XKX,2017,1791019.0
"Yemen, Rep.",YEM,2017,33090921.0
South Africa,ZAF,2017,57635162.0
Zambia,ZMB,2017,17441320.0
Zimbabwe,ZWE,2017,14812482.0
Aruba,ABW,2018,108908.0
Africa Eastern and Southern,AFE,2018,657801085.0
Afghanistan,AFG,2018,36743039.0
Africa Western and Central,AFW,2018,452195915.0
Angola,AGO,2018,31297155.0
Albania,ALB,2018,2866376.0
Andorra,AND,2018,75162.0
Arab World,ARB,2018,435998060.0
United Arab Emirates,ARE,2018,9346701.0
Argentina,ARG,2018,44654882.0
Armenia,ARM,2018,2969000.0
American Samoa,ASM,2018,50908.0
Antigua and Barbuda,ATG,2018,90926.0
Australia,AUS,2018,24963258.0
Austria,AUT,2018,8840521.0
Azerbaijan,AZE,2018,9939771.0
Burundi,BDI,2018,11859446.0
Belgium,BEL,2018,11427054.0
Benin,BEN,2018,12383347.0
Burkina Faso,BFA,2018,20438288.0
Bangladesh,BGD,2018,163523103.0
Bulgaria,BGR,2018,6710798.0
Bahrain,BHR,2018,1503091.0
"Bahamas, The",BHS,2018,392717.0
Bosnia and Herzegovina,BIH,2018,3387000.0
Belarus,BLR,2018,9438785.0
Belize,BLZ,2018,380226.0
Bermuda,BMU,2018,63831.0
Bolivia,BOL,2018,11508368.0
Brazil,BRA,2018,206107261.0
Barbados,BRB,2018,280711.0
Brunei Darussalam,BRN,2018,437810.0
Bhutan,BTN,2018,759759.0
Botswana,BWA,2018,2299141.0
Central African Republic,CAF,2018,4878657.0
Canada,CAN,2018,37072620.0
Central Europe and the Baltics,CEB,2018,102074201.0
Switzerland,CHE,2018,8514329.0
Channel Islands,CHI,2018,164949.0
Chile,CHL,2018,18893191.0
China,CHN,2018,1402760000.0
Cote d'Ivoire,CIV,2018,27464173.0
Cameroon,CMR,2018,24806383.0
"Congo, Dem. Rep.",COD,2018,90047644.0
"Congo, Rep.",COG,2018,5483118.0
Colombia,COL,2018,49024465.0
Comoros,COM,2018,771590.0
Cabo Verde,CPV,2018,513415.0
Costa Rica,CRI,2018,4957818.0
Caribbean small states,CSS,2018,4407658.0
Cuba,CUB,2018,11227118.0
Curacao,CUW,2018,159336.0
Cayman Islands,CYM,2018,65941.0
Cyprus,CYP,2018,1270737.0
Czechia,CZE,2018,10629928.0
Germany,DEU,2018,82905782.0
Djibouti,DJI,2018,1071882.0
Dominica,DMA,2018,68174.0
Denmark,DNK,2018,5793636.0
Dominican Republic,DOM,2018,10782053.0
Algeria,DZA,2018,42505035.0
East Asia & Pacific (excluding high income),EAP,2018,2100698838.0
Early-demographic dividend,EAR,2018,3314245247.0
East Asia & Pacific,EAS,2018,2347576325.0
Europe & Central Asia (excluding high income),ECA,2018,246659127.0
Europe & Central Asia,ECS,2018,918947897.0
Ecuador,ECU,2018,17049547.0
"Egypt, Arab Rep.",EGY,2018,105682094.0
Euro area,EMU,2018,345864630.0
Eritrea,ERI,2018,3192760.0
Spain,ESP,2018,46782011.0
Estonia,EST,2018,1321977.0
Ethiopia,ETH,2018,112664152.0
European Union,EUU,2018,446329890.0
Fragile and conflict affected situations,FCS,2018,953648681.0
Finland,FIN,2018,5515525.0
Fiji,FJI,2018,917180.0
France,FRA,2018,67158348.0
Faroe Islands,FRO,2018,50996.0
"Micronesia, Fed. Sts.",FSM,2018,109909.0
Gabon,GAB,2018,2212318.0
United Kingdom,GBR,2018,66289000.0
Georgia,GEO,2018,3726549.0
Ghana,GHA,2018,30637585.0
Gibraltar,GIB,2018,34854.0
Guinea,GIN,2018,12704774.0
"Gambia, The",GMB,2018,2399632.0
Guinea-Bissau,GNB,2018,1922168.0
Equatorial Guinea,GNQ,2018,1616422.0
Greece,GRC,2018,10732882.0
Grenada,GRD,2018,115691.0
Greenland,GRL,2018,56023.0
Guatemala,GTM,2018,16845685.0
Guam,GUM,2018,162679.0
Guyana,GUY,2018,791556.0
High income,HIC,2018,1385103279.0
"Hong Kong SAR, China",HKG,2018,7452600.0
Honduras,HND,2018,9765210.0
Heavily indebted poor countries (HIPC),HPC,2018,802020674.0
Croatia,HRV,2018,3988775.0
Haiti,HTI,2018,10962362.0
Hungary,HUN,2018,9706964.0
IBRD only,IBD,2018,4807240463.0
IDA & IBRD total,IBT,2018,6518316997.0
IDA total,IDA,2018,1711076534.0
IDA blend,IDB,2018,601951913.0
Indonesia,IDN,2018,269951846.0
IDA only,IDX,2018,1109124621.0
Isle of Man,IMN,2018,83805.0
India,IND,2018,1374659064.0
Ireland,IRL,2018,4898022.0
"Iran, Islamic Rep.",IRN,2018,86117998.0
Iraq,IRQ,2018,40265624.0
Iceland,ISL,2018,352721.0
Israel,ISR,2018,8882800.0
Italy,ITA,2018,60148658.0
Jamaica,JAM,2018,2820097.0
Jordan,JOR,2018,10462306.0
Japan,JPN,2018,126811000.0
Kazakhstan,KAZ,2018,18932727.0
Kenya,KEN,2018,50207107.0
Kyrgyz Republic,KGZ,2018,6444079.0
Cambodia,KHM,2018,16274522.0
Kiribati,KIR,2018,122084.0
St. Kitts and Nevis,KNA,2018,47008.0
"Korea, Rep.",KOR,2018,51585058.0
Kuwait,KWT,2018,4323515.0
Latin America & Caribbean (excluding high income),LAC,2018,567711159.0
Lao PDR,LAO,2018,7128045.0
Lebanon,LBN,2018,5984119.0
Liberia,LBR,2018,4944726.0
Libya,LBY,2018,6849055.0
St. Lucia,LCA,2018,177017.0
Latin America & Caribbean,LCN,2018,635778081.0
Least developed countries: UN classification,LDC,2018,1033110314.0
Low income,LIC,2018,529522043.0
Liechtenstein,LIE,2018,38246.0
Sri Lanka,LKA,2018,21670000.0
Lower middle income,LMC,2018,2888561818.0
Low & middle income,LMY,2018,6169917356.0
Lesotho,LSO,2018,2183603.0
Late-demographic dividend,LTE,2018,2298652685.0
Lithuania,LTU,2018,2819200.0
Luxembourg,LUX,2018,607950.0
Latvia,LVA,2018,1927174.0
"Macao SAR, China",MAC,2018,658900.0
St. Martin (French part),MAF,2018,36012.0
Morocco,MAR,2018,35839760.0
Monaco,MCO,2018,38154.0
Moldova,MDA,2018,2707203.0
Madagascar,MDG,2018,27494926.0
Maldives,MDV,2018,473099.0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2018,730362334.0
Mexico,MEX,2018,124573711.0
Marshall Islands,MHL,2018,45285.0
Middle income,MIC,2018,5640395313.0
North Macedonia,MKD,2018,1889051.0
Mali,MLI,2018,20442030.0
Malta,MLT,2018,483903.0
Myanmar,MMR,2018,52272247.0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2018,668447432.0
Montenegro,MNE,2018,626438.0
Mongolia,MNG,2018,3208189.0
Northern Mariana Islands,MNP,2018,49077.0
Mozambique,MOZ,2018,29018644.0
Mauritania,MRT,2018,4337685.0
Mauritius,MUS,2018,1265577.0
Malawi,MWI,2018,18528081.0
Malaysia,MYS,2018,32910967.0
North America,NAC,2018,365666028.0
Namibia,NAM,2018,2577327.0
New Caledonia,NCL,2018,283541.0
Niger,NER,2018,22188069.0
Nigeria,NGA,2018,204938755.0
Nicaragua,NIC,2018,6400080.0
Netherlands,NLD,2018,17231624.0
Norway,NOR,2018,5311916.0
Nepal,NPL,2018,28079689.0
Nauru,NRU,2018,11477.0
New Zealand,NZL,2018,4900600.0
OECD members,OED,2018,1356470975.0
Oman,OMN,2018,4597877.0
Other small states,OSS,2018,12135267.0
Pakistan,PAK,2018,226928892.0
Panama,PAN,2018,4167860.0
Peru,PER,2018,31897584.0
Philippines,PHL,2018,109465287.0
Palau,PLW,2018,17814.0
Papua New Guinea,PNG,2018,9394513.0
Poland,POL,2018,37974750.0
Pre-demographic dividend,PRE,2018,946317177.0
Puerto Rico (US),PRI,2018,3290690.0
"Korea, Dem. People's Rep.",PRK,2018,25931147.0
Portugal,PRT,2018,10283822.0
Paraguay,PRY,2018,6427382.0
West Bank and Gaza,PSE,2018,4569087.0
Pacific island small states,PSS,2018,2542009.0
Post-demographic dividend,PST,2018,1111377470.0
French Polynesia,PYF,2018,279815.0
Qatar,QAT,2018,2580734.0
Romania,ROU,2018,19473970.0
Russian Federation,RUS,2018,145398106.0
Rwanda,RWA,2018,12487996.0
South Asia,SAS,2018,1589164714.0
Saudi Arabia,SAU,2018,30196281.0
Sudan,SDN,2018,44230596.0
Senegal,SEN,2018,15914498.0
Singapore,SGP,2018,5638676.0
Solomon Islands,SLB,2018,709101.0
Sierra Leone,SLE,2018,7554563.0
El Salvador,SLV,2018,6219807.0
San Marino,SMR,2018,34522.0
Somalia,SOM,2018,15452487.0
Serbia,SRB,2018,6982604.0
Sub-Saharan Africa (excluding high income),SSA,2018,997236086.0
South Sudan,SSD,2018,10122977.0
Sub-Saharan Africa,SSF,2018,1109997000.0
Small states,SST,2018,19084934.0
Sao Tome and Principe,STP,2018,210187.0
Suriname,SUR,2018,599513.0
Slovak Republic,SVK,2018,5446771.0
Slovenia,SVN,2018,2073894.0
Sweden,SWE,2018,10175214.0
Eswatini,SWZ,2018,1168929.0
Sint Maarten (Dutch part),SXM,2018,39712.0
Seychelles,SYC,2018,96762.0
Syrian Arab Republic,SYR,2018,19577845.0
Turks and Caicos Islands,TCA,2018,41559.0
Chad,TCD,2018,16156531.0
East Asia & Pacific (IDA & IBRD countries),TEA,2018,2074796982.0
Europe & Central Asia (IDA & IBRD countries),TEC,2018,460205526.0
Togo,TGO,2018,8258778.0
Thailand,THA,2018,71376079.0
Tajikistan,TJK,2018,9307333.0
Turkmenistan,TKM,2018,6655524.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,2018,620274430.0
Timor-Leste,TLS,2018,1275959.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2018,663878345.0
Tonga,TON,2018,105567.0
South Asia (IDA & IBRD),TSA,2018,1589164714.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,2018,1109997000.0
Trinidad and Tobago,TTO,2018,1359193.0
Tunisia,TUN,2018,11765514.0
Turkiye,TUR,2018,81407204.0
Tuvalu,TUV,2018,10751.0
Tanzania,TZA,2018,57437145.0
Uganda,UGA,2018,41565831.0
Ukraine,UKR,2018,45208907.0
Upper middle income,UMC,2018,2751833495.0
Uruguay,URY,2018,3394534.0
United States,USA,2018,328529577.0
Uzbekistan,UZB,2018,32373490.0
St. Vincent and the Grenadines,VCT,2018,104926.0
"Venezuela, RB",VEN,2018,29807592.0
British Virgin Islands,VGB,2018,34657.0
Virgin Islands (U.S.),VIR,2018,107001.0
Viet Nam,VNM,2018,96237319.0
Vanuatu,VUT,2018,285259.0
World,WLD,2018,7697492379.0
Samoa,WSM,2018,207582.0
Kosovo,XKX,2018,1797086.0
"Yemen, Rep.",YEM,2018,34085182.0
South Africa,ZAF,2018,58613001.0
Zambia,ZMB,2018,17973569.0
Zimbabwe,ZWE,2018,15034452.0
Aruba,ABW,2019,109203.0
Africa Eastern and Southern,AFE,2019,675950189.0
Afghanistan,AFG,2019,37856121.0
Africa Western and Central,AFW,2019,463365429.0
Angola,AGO,2019,32375632.0
Albania,ALB,2019,2854191.0
Andorra,AND,2019,76474.0
Arab World,ARB,2019,444281315.0
United Arab Emirates,ARE,2019,9445785.0
Argentina,ARG,2019,44973465.0
Armenia,ARM,2019,2962500.0
American Samoa,ASM,2019,50209.0
Antigua and Barbuda,ATG,2019,91364.0
Australia,AUS,2019,25334826.0
Austria,AUT,2019,8879920.0
Azerbaijan,AZE,2019,10024283.0
Burundi,BDI,2019,12255336.0
Belgium,BEL,2019,11488980.0
Benin,BEN,2019,12726755.0
Burkina Faso,BFA,2019,20961952.0
Bangladesh,BGD,2019,164913055.0
Bulgaria,BGR,2019,6616726.0
Bahrain,BHR,2019,1483756.0
"Bahamas, The",BHS,2019,394675.0
Bosnia and Herzegovina,BIH,2019,3345533.0
Belarus,BLR,2019,9419758.0
Belize,BLZ,2019,385829.0
Bermuda,BMU,2019,64107.0
Bolivia,BOL,2019,11671386.0
Brazil,BRA,2019,207455459.0
Barbados,BRB,2019,281207.0
Brunei Darussalam,BRN,2019,442680.0
Bhutan,BTN,2019,764824.0
Botswana,BWA,2019,2332083.0
Central African Republic,CAF,2019,4944703.0
Canada,CAN,2019,37618495.0
Central Europe and the Baltics,CEB,2019,101864274.0
Switzerland,CHE,2019,8575280.0
Channel Islands,CHI,2019,165639.0
Chile,CHL,2019,19197744.0
China,CHN,2019,1407745000.0
Cote d'Ivoire,CIV,2019,28193009.0
Cameroon,CMR,2019,25506095.0
"Congo, Dem. Rep.",COD,2019,92947442.0
"Congo, Rep.",COG,2019,5616661.0
Colombia,COL,2019,49907985.0
Comoros,COM,2019,786578.0
Cabo Verde,CPV,2019,514104.0
Costa Rica,CRI,2019,4999553.0
Caribbean small states,CSS,2019,4443134.0
Cuba,CUB,2019,11202846.0
Curacao,CUW,2019,157441.0
Cayman Islands,CYM,2019,67327.0
Cyprus,CYP,2019,1286671.0
Czechia,CZE,2019,10671870.0
Germany,DEU,2019,83092962.0
Djibouti,DJI,2019,1088709.0
Dominica,DMA,2019,67880.0
Denmark,DNK,2019,5814422.0
Dominican Republic,DOM,2019,10894043.0
Algeria,DZA,2019,43294546.0
East Asia & Pacific (excluding high income),EAP,2019,2112289891.0
Early-demographic dividend,EAR,2019,3355014793.0
East Asia & Pacific,EAS,2019,2359771090.0
Europe & Central Asia (excluding high income),ECA,2019,248863066.0
Europe & Central Asia,ECS,2019,922218554.0
Ecuador,ECU,2019,17340021.0
"Egypt, Arab Rep.",EGY,2019,107553158.0
Euro area,EMU,2019,346496601.0
Eritrea,ERI,2019,3240194.0
Spain,ESP,2019,47118501.0
Estonia,EST,2019,1326898.0
Ethiopia,ETH,2019,115737383.0
European Union,EUU,2019,446910453.0
Fragile and conflict affected situations,FCS,2019,974824119.0
Finland,FIN,2019,5521606.0
Fiji,FJI,2019,914899.0
France,FRA,2019,67382061.0
Faroe Islands,FRO,2019,51793.0
"Micronesia, Fed. Sts.",FSM,2019,110282.0
Gabon,GAB,2019,2267706.0
United Kingdom,GBR,2019,66631000.0
Georgia,GEO,2019,3720161.0
Ghana,GHA,2019,31258945.0
Gibraltar,GIB,2019,35494.0
Guinea,GIN,2019,13034346.0
"Gambia, The",GMB,2019,2456844.0
Guinea-Bissau,GNB,2019,1967696.0
Equatorial Guinea,GNQ,2019,1670177.0
Greece,GRC,2019,10721582.0
Grenada,GRD,2019,115981.0
Greenland,GRL,2019,56225.0
Guatemala,GTM,2019,17103803.0
Guam,GUM,2019,161808.0
Guyana,GUY,2019,807665.0
High income,HIC,2019,1389779202.0
"Hong Kong SAR, China",HKG,2019,7507900.0
Honduras,HND,2019,9943633.0
Heavily indebted poor countries (HIPC),HPC,2019,824649053.0
Croatia,HRV,2019,3949390.0
Haiti,HTI,2019,11105163.0
Hungary,HUN,2019,9694824.0
IBRD only,IBD,2019,4845361414.0
IDA & IBRD total,IBT,2019,6594502842.0
IDA total,IDA,2019,1749141428.0
IDA blend,IDB,2019,614017319.0
Indonesia,IDN,2019,272489381.0
IDA only,IDX,2019,1135124109.0
Isle of Man,IMN,2019,83957.0
India,IND,2019,1389030312.0
Ireland,IRL,2019,4976456.0
"Iran, Islamic Rep.",IRN,2019,87051648.0
Iraq,IRQ,2019,41192171.0
Iceland,ISL,2019,360563.0
Israel,ISR,2019,9054000.0
Italy,ITA,2019,59729081.0
Jamaica,JAM,2019,2823271.0
Jordan,JOR,2019,10671891.0
Japan,JPN,2019,126633000.0
Kazakhstan,KAZ,2019,19209555.0
Kenya,KEN,2019,51202827.0
Kyrgyz Republic,KGZ,2019,6590211.0
Cambodia,KHM,2019,16481304.0
Kiribati,KIR,2019,123921.0
St. Kitts and Nevis,KNA,2019,46952.0
"Korea, Rep.",KOR,2019,51764822.0
Kuwait,KWT,2019,4442316.0
Latin America & Caribbean (excluding high income),LAC,2019,573311679.0
Lao PDR,LAO,2019,7237636.0
Lebanon,LBN,2019,5794594.0
Liberia,LBR,2019,5043721.0
Libya,LBY,2019,6951033.0
St. Lucia,LCA,2019,177661.0
